KEY;U_Temporalidad;U_Segmento;U_Estilo;U_Descripcion;Grid;Size;UPC/EAN;Region;From Month;Delivery From;PLC;U_Genero;Line;U_Coleccion_NE;Onfield;Silhouette Group;U_Silueta;Family;Sport;U_Liga;U_Team;U_Descrip_Color;Production Season;Composition;Segmentation;Plant;Descr Español;Color Español;Mkt Initiative Range;Key Look ID;Price;Cost;Bill To;Customer Name;Commercial Name;Channel;Commercial Discount;Sales Manager (G1-G10);SALES EXECUTIVE;Execution Month;Total Units; $$ ;PO;Delivery Date;Launch Month;Reference;Comments;Period;ICD;Vendor;PAÍS DE ORIGEN;LIST PRICE;SHIP TO;SD;COMPRA;;
7033190975810650255;CLASSICS;HEADWEAR;70331909;ACPERF NEYYAN GM 2017;5950;758;190844729424;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NAVY;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;8; $107.52 ;4500460305;;;;;; 11/15/2024;Everbright Industrial Hong Kong Lim;CHINA;21.00;2122674;10650255;Classics January;;
7033190977810650255;CLASSICS;HEADWEAR;70331909;ACPERF NEYYAN GM 2017;5950;778;190844729431;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NAVY;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;1; $13.44 ;4500460305;;;;;; 11/15/2024;Everbright Industrial Hong Kong Lim;CHINA;21.00;2122674;10650255;Classics January;;
7033190980010650255;CLASSICS;HEADWEAR;70331909;ACPERF NEYYAN GM 2017;5950;800;190844729448;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NAVY;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;1; $13.44 ;4500460305;;;;;; 11/15/2024;Everbright Industrial Hong Kong Lim;CHINA;21.00;2122674;10650255;Classics January;;
70556847OSFA10650255;CLASSICS;HEADWEAR;70556847;NBA20 950 BRONET OTC;OSFA;OSFA;194790424594;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;NBA 950 OTC;NO;950;950;;BASKETBALL;NBA PROPERTIES;BROOKLYN NETS;BLACK;;100% Polyester Woven;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;192; $2,150.40 ;4500460305;;;;;; 11/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.50;2122674;10650255;Classics January;;
70556872OSFA10650255;CLASSICS;HEADWEAR;70556872;NBA20 950 MIAHEA OTC BLK;OSFA;OSFA;194790424235;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;NBA 950 OTC;NO;950;950;;BASKETBALL;NBA PROPERTIES;MIAMI HEAT;BLACK;;100% Polyester Woven;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;192; $2,150.40 ;4500460305;;;;;; 11/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.50;2122674;10650255;Classics January;;
70556881OSFA10650255;CLASSICS;HEADWEAR;70556881;NBA20 950 MILBUC OTC;OSFA;OSFA;194790424242;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;NBA 950 OTC;NO;950;950;;BASKETBALL;NBA PROPERTIES;MILWAUKEE BUCKS;DARK GREEN;;100% Polyester woven;LIFESTYLE;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;192; $2,150.40 ;4500460305;;;;;; 11/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.50;2122674;10650255;Classics January;;
11591025OSFA10650253;CLASSICS;HEADWEAR;11591025;MLB BASIC SNAP 950 NEYYAN BLKWHI;OSFA;OSFA;192093980397;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC BLKWHI 950;NO;950;950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;BLACK;;100% Polyester woven;LIFESTYLE;9008;;;;;36.99;11.84;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;192; $2,273.28 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;18.50;2107499;10650253;Classics January;;
11591026OSFA10650253;CLASSICS;HEADWEAR;11591026;MLB BASIC SNAP 950 NEYYAN BLKBLK;OSFA;OSFA;192093980403;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC BLKBLK 950;NO;950;950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;BLACK;;100% Polyester woven;LIFESTYLE;9008;;;;;36.99;11.84;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;192; $2,273.28 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;18.50;2107499;10650253;Classics January;;
11591043OSFA10650253;CLASSICS;HEADWEAR;11591043;MLB BASIC SNAP 950 LOSDOD OTC;OSFA;OSFA;192093980571;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC OTC 950;NO;950;950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;DK BLUE;;100% Polyester woven;LIFESTYLE;9008;;;;;36.99;11.84;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;228; $2,699.52 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;18.50;2107499;10650253;Classics January;;
11591046OSFA10650253;CLASSICS;HEADWEAR;11591046;MLB BASIC SNAP 950 LOSDOD BLKWHI;OSFA;OSFA;192093980601;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC BLKWHI 950;NO;950;950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;;100% Polyester woven;LIFESTYLE;9008;;;;;36.99;11.84;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;552; $6,535.68 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;18.50;2107499;10650253;Classics January;;
11591047OSFA10650253;CLASSICS;HEADWEAR;11591047;MLB BASIC SNAP 950 LOSDOD BLKBLK;OSFA;OSFA;192093980618;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC BLKBLK 950;NO;950;950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;BLACK;;100% Polyester woven;LIFESTYLE;9008;;;;;36.99;11.84;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;372; $4,404.48 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;18.50;2107499;10650253;Classics January;;
11591070OSFA10650253;CLASSICS;HEADWEAR;11591070;MLB BASIC SNAP 950 CHIWHI BLKWHI;OSFA;OSFA;192093980847;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC BLKWHI 950;NO;950;950;;BASEBALL;MLB PROPERTIES;CHICAGO WHITE SOX;BLACK;;100% Polyester woven;LIFESTYLE;9008;;;;;36.99;11.84;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;708; $8,382.72 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;18.50;2107499;10650253;Classics January;;
11591071OSFA10650253;CLASSICS;HEADWEAR;11591071;MLB BASIC SNAP 950 CHIWHI BLKBLK;OSFA;OSFA;192093980854;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC BLKBLK 950;NO;950;950;;BASEBALL;MLB PROPERTIES;CHICAGO WHITE SOX;BLACK;;100% Polyester woven;LIFESTYLE;9008;;;;;36.99;11.84;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;192; $2,273.28 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;18.50;2107499;10650253;Classics January;;
1159112067810650253;CLASSICS;HEADWEAR;11591120;MLB BASIC 5950 NEYYAN WHI;678-814;678;192093984531;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC WHITE 5950;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;WHITE;;100% Cotton woven;LIFESTYLE;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;44; $591.36 ;4500458495;;;;;; 11/15/2024;RATONE MYANMAR;MYANMAR;21.00;2107499;10650253;Classics January;;
1159112070010650253;CLASSICS;HEADWEAR;11591120;MLB BASIC 5950 NEYYAN WHI;678-814;700;192093984548;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC WHITE 5950;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;WHITE;;100% Cotton woven;LIFESTYLE;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;72; $967.68 ;4500458495;;;;;; 11/15/2024;RATONE MYANMAR;MYANMAR;21.00;2107499;10650253;Classics January;;
1159112071210650253;CLASSICS;HEADWEAR;11591120;MLB BASIC 5950 NEYYAN WHI;678-814;712;192093984555;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC WHITE 5950;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;WHITE;;100% Cotton woven;LIFESTYLE;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;6; $80.64 ;4500458495;;;;;; 11/15/2024;RATONE MYANMAR;MYANMAR;21.00;2107499;10650253;Classics January;;
1159112071410650253;CLASSICS;HEADWEAR;11591120;MLB BASIC 5950 NEYYAN WHI;678-814;714;192093984562;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC WHITE 5950;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;WHITE;;100% Cotton woven;LIFESTYLE;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;72; $967.68 ;4500458495;;;;;; 11/15/2024;RATONE MYANMAR;MYANMAR;21.00;2107499;10650253;Classics January;;
1159112071810650253;CLASSICS;HEADWEAR;11591120;MLB BASIC 5950 NEYYAN WHI;678-814;718;192093984579;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC WHITE 5950;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;WHITE;;100% Cotton woven;LIFESTYLE;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;72; $967.68 ;4500458495;;;;;; 11/15/2024;RATONE MYANMAR;MYANMAR;21.00;2107499;10650253;Classics January;;
1159112073810650253;CLASSICS;HEADWEAR;11591120;MLB BASIC 5950 NEYYAN WHI;678-814;738;192093984593;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC WHITE 5950;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;WHITE;;100% Cotton woven;LIFESTYLE;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;24; $322.56 ;4500458495;;;;;; 11/15/2024;RATONE MYANMAR;MYANMAR;21.00;2107499;10650253;Classics January;;
1159112267810650253;CLASSICS;HEADWEAR;11591122;MLB BASIC 5950 NEYYAN SCA;678-814;678;192093984777;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC SCARL 5950;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;RED;;100% Polyester woven;LIFESTYLE;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;32; $430.08 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;21.00;2107499;10650253;Classics January;;
1159112270010650253;CLASSICS;HEADWEAR;11591122;MLB BASIC 5950 NEYYAN SCA;678-814;700;192093984784;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC SCARL 5950;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;RED;;100% Polyester woven;LIFESTYLE;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;48; $645.12 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;21.00;2107499;10650253;Classics January;;
1159112271210650253;CLASSICS;HEADWEAR;11591122;MLB BASIC 5950 NEYYAN SCA;678-814;712;192093984791;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC SCARL 5950;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;RED;;100% Polyester woven;LIFESTYLE;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;4; $53.76 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;21.00;2107499;10650253;Classics January;;
1159112271410650253;CLASSICS;HEADWEAR;11591122;MLB BASIC 5950 NEYYAN SCA;678-814;714;192093984807;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC SCARL 5950;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;RED;;100% Polyester woven;LIFESTYLE;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;48; $645.12 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;21.00;2107499;10650253;Classics January;;
1159112271810650253;CLASSICS;HEADWEAR;11591122;MLB BASIC 5950 NEYYAN SCA;678-814;718;192093984814;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC SCARL 5950;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;RED;;100% Polyester woven;LIFESTYLE;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;48; $645.12 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;21.00;2107499;10650253;Classics January;;
1159112273810650253;CLASSICS;HEADWEAR;11591122;MLB BASIC 5950 NEYYAN SCA;678-814;738;192093984838;UNITED STATES;FEBRUARY;26/02/2018;6M;UNISEX;SEASONAL COLLECTION;MLB BASIC SCARL 5950;NO;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;RED;;100% Polyester woven;LIFESTYLE;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;16; $215.04 ;4500458495;;;;;; 11/15/2024;JB INDO;INDONESIA;21.00;2107499;10650253;Classics January;;
7033190967810650253;CLASSICS;HEADWEAR;70331909;ACPERF NEYYAN GM 2017;5950;678;190844728250;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NAVY;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;44; $591.36 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033190970010650253;CLASSICS;HEADWEAR;70331909;ACPERF NEYYAN GM 2017;5950;700;190844728267;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NAVY;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;72; $967.68 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033190971210650253;CLASSICS;HEADWEAR;70331909;ACPERF NEYYAN GM 2017;5950;712;190844728274;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NAVY;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;6; $80.64 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033190971410650253;CLASSICS;HEADWEAR;70331909;ACPERF NEYYAN GM 2017;5950;714;190844728281;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NAVY;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;72; $967.68 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033190971810650253;CLASSICS;HEADWEAR;70331909;ACPERF NEYYAN GM 2017;5950;718;190844728298;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NAVY;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;72; $967.68 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033190973810650253;CLASSICS;HEADWEAR;70331909;ACPERF NEYYAN GM 2017;5950;738;190844729417;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;NEW YORK YANKEES;NAVY;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;24; $322.56 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033194067810650253;CLASSICS;HEADWEAR;70331940;ACPERF SAFGIA GM 2017;5950;678;190844669027;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;SAN FRANCISCO GIANTS;BLACK;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;19; $255.36 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033194070010650253;CLASSICS;HEADWEAR;70331940;ACPERF SAFGIA GM 2017;5950;700;190844669034;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;SAN FRANCISCO GIANTS;BLACK;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;57; $766.08 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033194071210650253;CLASSICS;HEADWEAR;70331940;ACPERF SAFGIA GM 2017;5950;712;190844669041;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;SAN FRANCISCO GIANTS;BLACK;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;19; $255.36 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033194071410650253;CLASSICS;HEADWEAR;70331940;ACPERF SAFGIA GM 2017;5950;714;190844669058;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;SAN FRANCISCO GIANTS;BLACK;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;57; $766.08 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033194071810650253;CLASSICS;HEADWEAR;70331940;ACPERF SAFGIA GM 2017;5950;718;190844669065;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;SAN FRANCISCO GIANTS;BLACK;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;57; $766.08 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033194073410650253;CLASSICS;HEADWEAR;70331940;ACPERF SAFGIA GM 2017;5950;734;190844669072;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;SAN FRANCISCO GIANTS;BLACK;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;2; $26.88 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033194073810650253;CLASSICS;HEADWEAR;70331940;ACPERF SAFGIA GM 2017;5950;738;190844669089;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;SAN FRANCISCO GIANTS;BLACK;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;19; $255.36 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033194075810650253;CLASSICS;HEADWEAR;70331940;ACPERF SAFGIA GM 2017;5950;758;190844669096;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;SAN FRANCISCO GIANTS;BLACK;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;2; $26.88 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033196267810650253;CLASSICS;HEADWEAR;70331962;ACPERF LOSDOD GM 2017;5950;678;190844695767;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;DK BLUE;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;19; $255.36 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
7033196270010650253;CLASSICS;HEADWEAR;70331962;ACPERF LOSDOD GM 2017;5950;700;190844695774;UNITED STATES;;1/01/2000;6M;UNISEX;SEASONAL COLLECTION;AC PERFORMANCE;YES;5950;5950;;BASEBALL;MLB PROPERTIES;LOS ANGELES DODGERS;DK BLUE;;100% Polyester (perf fabric);ON FIELD;9008;;;;;41.99;13.44;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NES/WHLS;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;57; $766.08 ;4500458495;;;;;; 11/15/2024;MLBD;BANGLADESH;21.00;2107499;10650253;Classics January;;
