KEY;U_Temporalidad;U_Segmento;U_Estilo;MVP;U_Descripcion;Grid;Size;UPC/EAN;Region;From Month;Delivery From;PLC;U_Genero;Line;U_Coleccion_NE;Onfield;Silhouette Group;U_Silueta;Family;Sport;U_Liga;U_Team;U_Descrip_Color;Production Season;Composition;Segmentation;Plant;Descr Español;Color Español;Mkt Initiative Range;Key Look ID;Price;Cost;Bill To;Customer Name;Commercial Name;Channel;Commercial Discount;Sales Manager (G1-G10);SALES EXECUTIVE;Execution Month;Total Units; $$ ;PO;Delivery Date;Launch Month;Reference;Comments;Period;ICD;Vendor;PAÍS DE ORIGEN;LIST PRICE;SHIP TO;SD;COMPRA;;
60596535M10596635;SS 25;APPAREL;60596535;0;WMNS NE PINSTRIPE CROP TEE NEWERA  WHI;5XS-XXL;M;198359203842;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W NE SCRIPT;NO;TOP;T-SHIRT;SHORT SLEEVE;NONE;NEW ERA BRANDED;NONE;WHITE;1JY;"""Front Body, Back Body, Sleeves: 100% COTTON""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;MAY;52; $1,040.00 ;4500456763;;;;;; 10/21/2024;;;20.00;2122672;10596635;EMEA SS25;;
60596535L10596635;SS 25;APPAREL;60596535;0;WMNS NE PINSTRIPE CROP TEE NEWERA  WHI;5XS-XXL;L;198359203835;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W NE SCRIPT;NO;TOP;T-SHIRT;SHORT SLEEVE;NONE;NEW ERA BRANDED;NONE;WHITE;1JY;"""Front Body, Back Body, Sleeves: 100% COTTON""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;MAY;52; $1,040.00 ;4500456763;;;;;; 10/21/2024;;;20.00;2122672;10596635;EMEA SS25;;
60596535XL10596635;SS 25;APPAREL;60596535;0;WMNS NE PINSTRIPE CROP TEE NEWERA  WHI;5XS-XXL;XL;198359203866;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W NE SCRIPT;NO;TOP;T-SHIRT;SHORT SLEEVE;NONE;NEW ERA BRANDED;NONE;WHITE;1JY;"""Front Body, Back Body, Sleeves: 100% COTTON""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;MAY;26; $520.00 ;4500456763;;;;;; 10/21/2024;;;20.00;2122672;10596635;EMEA SS25;;
60596539S10596648;SS 25;APPAREL;60596539;0;WMNS MLB FLORAL SHORT LOSDOD  COP;5XS-XXL;S;198359209790;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;BOTTOM;SHORTS;SHORTS;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body: 80% COTTON, 20% POLYESTER""";LIFESTYLE;9008;;;;;49.99;25;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;2; $50.00 ;4500459478;;;;;; 10/17/2024;;;25.00;2122672;10596648;EMEA SS25;;
60596539M10596648;SS 25;APPAREL;60596539;0;WMNS MLB FLORAL SHORT LOSDOD  COP;5XS-XXL;M;198359209783;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;BOTTOM;SHORTS;SHORTS;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body: 80% COTTON, 20% POLYESTER""";LIFESTYLE;9008;;;;;49.99;25;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;4; $100.00 ;4500459478;;;;;; 10/17/2024;;;25.00;2122672;10596648;EMEA SS25;;
60596539L10596648;SS 25;APPAREL;60596539;0;WMNS MLB FLORAL SHORT LOSDOD  COP;5XS-XXL;L;198359209776;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;BOTTOM;SHORTS;SHORTS;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body: 80% COTTON, 20% POLYESTER""";LIFESTYLE;9008;;;;;49.99;25;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;4; $100.00 ;4500459478;;;;;; 10/17/2024;;;25.00;2122672;10596648;EMEA SS25;;
60596539XL10596648;SS 25;APPAREL;60596539;0;WMNS MLB FLORAL SHORT LOSDOD  COP;5XS-XXL;XL;198359209806;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;BOTTOM;SHORTS;SHORTS;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body: 80% COTTON, 20% POLYESTER""";LIFESTYLE;9008;;;;;49.99;25;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;2; $50.00 ;4500459478;;;;;; 10/17/2024;;;25.00;2122672;10596648;EMEA SS25;;
60596541S10596648;SS 25;APPAREL;60596541;0;WMNS MLB FLORAL CROP TEE NEYYAN  STN;5XS-XXL;S;198359210215;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;T-SHIRT;SHORT SLEEVE;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;1JY;"""Front Body, Back Body, Sleeves: 95% COTTON, 5% ELASTANE""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;16; $320.00 ;4500459478;;;;;; 10/17/2024;;;20.00;2122672;10596648;EMEA SS25;;
60596541M10596648;SS 25;APPAREL;60596541;0;WMNS MLB FLORAL CROP TEE NEYYAN  STN;5XS-XXL;M;198359210208;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;T-SHIRT;SHORT SLEEVE;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;1JY;"""Front Body, Back Body, Sleeves: 95% COTTON, 5% ELASTANE""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;32; $640.00 ;4500459478;;;;;; 10/17/2024;;;20.00;2122672;10596648;EMEA SS25;;
60596541L10596648;SS 25;APPAREL;60596541;0;WMNS MLB FLORAL CROP TEE NEYYAN  STN;5XS-XXL;L;198359210192;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;T-SHIRT;SHORT SLEEVE;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;1JY;"""Front Body, Back Body, Sleeves: 95% COTTON, 5% ELASTANE""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;32; $640.00 ;4500459478;;;;;; 10/17/2024;;;20.00;2122672;10596648;EMEA SS25;;
60596541XL10596648;SS 25;APPAREL;60596541;0;WMNS MLB FLORAL CROP TEE NEYYAN  STN;5XS-XXL;XL;198359210222;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;T-SHIRT;SHORT SLEEVE;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;1JY;"""Front Body, Back Body, Sleeves: 95% COTTON, 5% ELASTANE""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;16; $320.00 ;4500459478;;;;;; 10/17/2024;;;20.00;2122672;10596648;EMEA SS25;;
60596542S10596648;SS 25;APPAREL;60596542;0;WMNS MLB FLORAL CROP TEE LOSDOD  COP;5XS-XXL;S;198359210338;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;T-SHIRT;SHORT SLEEVE;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body, Sleeves: 95% COTTON, 5% ELASTANE""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;2; $40.00 ;4500459478;;;;;; 10/17/2024;;;20.00;2122672;10596648;EMEA SS25;;
60596542M10596648;SS 25;APPAREL;60596542;0;WMNS MLB FLORAL CROP TEE LOSDOD  COP;5XS-XXL;M;198359210321;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;T-SHIRT;SHORT SLEEVE;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body, Sleeves: 95% COTTON, 5% ELASTANE""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;4; $80.00 ;4500459478;;;;;; 10/17/2024;;;20.00;2122672;10596648;EMEA SS25;;
60596542L10596648;SS 25;APPAREL;60596542;0;WMNS MLB FLORAL CROP TEE LOSDOD  COP;5XS-XXL;L;198359210314;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;T-SHIRT;SHORT SLEEVE;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body, Sleeves: 95% COTTON, 5% ELASTANE""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;4; $80.00 ;4500459478;;;;;; 10/17/2024;;;20.00;2122672;10596648;EMEA SS25;;
60596542XL10596648;SS 25;APPAREL;60596542;0;WMNS MLB FLORAL CROP TEE LOSDOD  COP;5XS-XXL;XL;198359210345;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;T-SHIRT;SHORT SLEEVE;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body, Sleeves: 95% COTTON, 5% ELASTANE""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;2; $40.00 ;4500459478;;;;;; 10/17/2024;;;20.00;2122672;10596648;EMEA SS25;;
60596543S10596648;SS 25;APPAREL;60596543;0;WMNS MLB FLORAL SHORT NEYYAN  STN;5XS-XXL;S;198359209677;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;BOTTOM;SHORTS;SHORTS;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;1JY;"""Front Body, Back Body: 80% COTTON, 20% POLYESTER""";LIFESTYLE;9008;;;;;49.99;25;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;16; $400.00 ;4500459478;;;;;; 10/17/2024;;;25.00;2122672;10596648;EMEA SS25;;
60596543M10596648;SS 25;APPAREL;60596543;0;WMNS MLB FLORAL SHORT NEYYAN  STN;5XS-XXL;M;198359209660;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;BOTTOM;SHORTS;SHORTS;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;1JY;"""Front Body, Back Body: 80% COTTON, 20% POLYESTER""";LIFESTYLE;9008;;;;;49.99;25;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;32; $800.00 ;4500459478;;;;;; 10/17/2024;;;25.00;2122672;10596648;EMEA SS25;;
60596543L10596648;SS 25;APPAREL;60596543;0;WMNS MLB FLORAL SHORT NEYYAN  STN;5XS-XXL;L;198359209653;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;BOTTOM;SHORTS;SHORTS;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;1JY;"""Front Body, Back Body: 80% COTTON, 20% POLYESTER""";LIFESTYLE;9008;;;;;49.99;25;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;32; $800.00 ;4500459478;;;;;; 10/17/2024;;;25.00;2122672;10596648;EMEA SS25;;
60596543XL10596648;SS 25;APPAREL;60596543;0;WMNS MLB FLORAL SHORT NEYYAN  STN;5XS-XXL;XL;198359209684;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;BOTTOM;SHORTS;SHORTS;BASEBALL;MLB;NEW YORK YANKEES;LIGHT BEIGE;1JY;"""Front Body, Back Body: 80% COTTON, 20% POLYESTER""";LIFESTYLE;9008;;;;;49.99;25;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;16; $400.00 ;4500459478;;;;;; 10/17/2024;;;25.00;2122672;10596648;EMEA SS25;;
60596544XS10595603;SS 25;APPAREL;60596544;0;WMNS MLB FLORAL VARSITY LOSDOD  COP;5XS-XXL;XS;198359209639;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;JACKET;JACKET;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body: 61% WOOL, 39% VISCOSE, Body Lining, Sleeve Lining: 100% POLYESTER""";LIFESTYLE;9008;;;;;199.99;100;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;2; $200.00 ;4500459474;;;;;; 10/22/2024;;;100.00;2122672;10595603;EMEA SS25;;
60596544S10595603;SS 25;APPAREL;60596544;0;WMNS MLB FLORAL VARSITY LOSDOD  COP;5XS-XXL;S;198359209615;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;JACKET;JACKET;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body: 61% WOOL, 39% VISCOSE, Body Lining, Sleeve Lining: 100% POLYESTER""";LIFESTYLE;9008;;;;;199.99;100;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;30; $3,000.00 ;4500459474;;;;;; 10/22/2024;;;100.00;2122672;10595603;EMEA SS25;;
60596544M10595603;SS 25;APPAREL;60596544;0;WMNS MLB FLORAL VARSITY LOSDOD  COP;5XS-XXL;M;198359209608;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;JACKET;JACKET;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body: 61% WOOL, 39% VISCOSE, Body Lining, Sleeve Lining: 100% POLYESTER""";LIFESTYLE;9008;;;;;199.99;100;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;55; $5,500.00 ;4500459474;;;;;; 10/22/2024;;;100.00;2122672;10595603;EMEA SS25;;
60596544L10595603;SS 25;APPAREL;60596544;0;WMNS MLB FLORAL VARSITY LOSDOD  COP;5XS-XXL;L;198359209592;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;JACKET;JACKET;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body: 61% WOOL, 39% VISCOSE, Body Lining, Sleeve Lining: 100% POLYESTER""";LIFESTYLE;9008;;;;;199.99;100;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;52; $5,200.00 ;4500459474;;;;;; 10/22/2024;;;100.00;2122672;10595603;EMEA SS25;;
60596544XL10595603;SS 25;APPAREL;60596544;0;WMNS MLB FLORAL VARSITY LOSDOD  COP;5XS-XXL;XL;198359209622;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;JACKET;JACKET;BASEBALL;MLB;LOS ANGELES DODGERS;DARK PINK;1JY;"""Front Body, Back Body: 61% WOOL, 39% VISCOSE, Body Lining, Sleeve Lining: 100% POLYESTER""";LIFESTYLE;9008;;;;;199.99;100;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;26; $2,600.00 ;4500459474;;;;;; 10/22/2024;;;100.00;2122672;10595603;EMEA SS25;;
60596545XS10595603;SS 25;APPAREL;60596545;0;WMNS MLB FLORAL VARSITY NEYYAN  BLK;5XS-XXL;XS;198359209578;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;JACKET;JACKET;BASEBALL;MLB;NEW YORK YANKEES;BLACK;1JY;"""Front Body, Back Body: 61% WOOL, 39% VISCOSE, Body Lining, Sleeve Lining: 100% POLYESTER""";LIFESTYLE;9008;;;;;199.99;100;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;2; $200.00 ;4500459474;;;;;; 10/22/2024;;;100.00;2122672;10595603;EMEA SS25;;
60596545S10595603;SS 25;APPAREL;60596545;0;WMNS MLB FLORAL VARSITY NEYYAN  BLK;5XS-XXL;S;198359209554;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;JACKET;JACKET;BASEBALL;MLB;NEW YORK YANKEES;BLACK;1JY;"""Front Body, Back Body: 61% WOOL, 39% VISCOSE, Body Lining, Sleeve Lining: 100% POLYESTER""";LIFESTYLE;9008;;;;;199.99;100;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;30; $3,000.00 ;4500459474;;;;;; 10/22/2024;;;100.00;2122672;10595603;EMEA SS25;;
60596545M10595603;SS 25;APPAREL;60596545;0;WMNS MLB FLORAL VARSITY NEYYAN  BLK;5XS-XXL;M;198359209547;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;JACKET;JACKET;BASEBALL;MLB;NEW YORK YANKEES;BLACK;1JY;"""Front Body, Back Body: 61% WOOL, 39% VISCOSE, Body Lining, Sleeve Lining: 100% POLYESTER""";LIFESTYLE;9008;;;;;199.99;100;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;55; $5,500.00 ;4500459474;;;;;; 10/22/2024;;;100.00;2122672;10595603;EMEA SS25;;
60596545L10595603;SS 25;APPAREL;60596545;0;WMNS MLB FLORAL VARSITY NEYYAN  BLK;5XS-XXL;L;198359209530;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;JACKET;JACKET;BASEBALL;MLB;NEW YORK YANKEES;BLACK;1JY;"""Front Body, Back Body: 61% WOOL, 39% VISCOSE, Body Lining, Sleeve Lining: 100% POLYESTER""";LIFESTYLE;9008;;;;;199.99;100;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;52; $5,200.00 ;4500459474;;;;;; 10/22/2024;;;100.00;2122672;10595603;EMEA SS25;;
60596545XL10595603;SS 25;APPAREL;60596545;0;WMNS MLB FLORAL VARSITY NEYYAN  BLK;5XS-XXL;XL;198359209561;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;JACKET;JACKET;BASEBALL;MLB;NEW YORK YANKEES;BLACK;1JY;"""Front Body, Back Body: 61% WOOL, 39% VISCOSE, Body Lining, Sleeve Lining: 100% POLYESTER""";LIFESTYLE;9008;;;;;199.99;100;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY;26; $2,600.00 ;4500459474;;;;;; 10/22/2024;;;100.00;2122672;10595603;EMEA SS25;;
60596547S10596648;SS 25;APPAREL;60596547;0;WMNS MLB FLORAL SHORT NEYYAN  BLK;5XS-XXL;S;198359209738;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;BOTTOM;SHORTS;SHORTS;BASEBALL;MLB;NEW YORK YANKEES;BLACK;1JY;"""Front Body, Back Body: 80% COTTON, 20% POLYESTER""";LIFESTYLE;9008;;;;;49.99;25;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;2; $50.00 ;4500459478;;;;;; 10/17/2024;;;25.00;2122672;10596648;EMEA SS25;;
60596547M10596648;SS 25;APPAREL;60596547;0;WMNS MLB FLORAL SHORT NEYYAN  BLK;5XS-XXL;M;198359209721;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;BOTTOM;SHORTS;SHORTS;BASEBALL;MLB;NEW YORK YANKEES;BLACK;1JY;"""Front Body, Back Body: 80% COTTON, 20% POLYESTER""";LIFESTYLE;9008;;;;;49.99;25;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;4; $100.00 ;4500459478;;;;;; 10/17/2024;;;25.00;2122672;10596648;EMEA SS25;;
60596547L10596648;SS 25;APPAREL;60596547;0;WMNS MLB FLORAL SHORT NEYYAN  BLK;5XS-XXL;L;198359209714;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;BOTTOM;SHORTS;SHORTS;BASEBALL;MLB;NEW YORK YANKEES;BLACK;1JY;"""Front Body, Back Body: 80% COTTON, 20% POLYESTER""";LIFESTYLE;9008;;;;;49.99;25;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;4; $100.00 ;4500459478;;;;;; 10/17/2024;;;25.00;2122672;10596648;EMEA SS25;;
60596547XL10596648;SS 25;APPAREL;60596547;0;WMNS MLB FLORAL SHORT NEYYAN  BLK;5XS-XXL;XL;198359209745;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;BOTTOM;SHORTS;SHORTS;BASEBALL;MLB;NEW YORK YANKEES;BLACK;1JY;"""Front Body, Back Body: 80% COTTON, 20% POLYESTER""";LIFESTYLE;9008;;;;;49.99;25;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;2; $50.00 ;4500459478;;;;;; 10/17/2024;;;25.00;2122672;10596648;EMEA SS25;;
60596548S10596648;SS 25;APPAREL;60596548;0;WMNS MLB FLORAL CROP TEE NEYYAN  BLK;5XS-XXL;S;198359210277;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;T-SHIRT;SHORT SLEEVE;BASEBALL;MLB;NEW YORK YANKEES;BLACK;1JY;"""Front Body, Back Body, Sleeves: 95% COTTON, 5% ELASTANE""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;2; $40.00 ;4500459478;;;;;; 10/17/2024;;;20.00;2122672;10596648;EMEA SS25;;
60596548M10596648;SS 25;APPAREL;60596548;0;WMNS MLB FLORAL CROP TEE NEYYAN  BLK;5XS-XXL;M;198359210260;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;T-SHIRT;SHORT SLEEVE;BASEBALL;MLB;NEW YORK YANKEES;BLACK;1JY;"""Front Body, Back Body, Sleeves: 95% COTTON, 5% ELASTANE""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;4; $80.00 ;4500459478;;;;;; 10/17/2024;;;20.00;2122672;10596648;EMEA SS25;;
60596548L10596648;SS 25;APPAREL;60596548;0;WMNS MLB FLORAL CROP TEE NEYYAN  BLK;5XS-XXL;L;198359210253;EMEA;JANUARY;6/01/2025;1M;WOMENS;SEASONAL COLLECTION;W FLORAL ICON;NO;TOP;T-SHIRT;SHORT SLEEVE;BASEBALL;MLB;NEW YORK YANKEES;BLACK;1JY;"""Front Body, Back Body, Sleeves: 95% COTTON, 5% ELASTANE""";LIFESTYLE;9008;;;;;39.99;20;1029197;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES/WHLS;50%;DANIEL SALDIVAR;DAVID OSTOS;JUNE;4; $80.00 ;4500459478;;;;;; 10/17/2024;;;20.00;2122672;10596648;EMEA SS25;;
