ItemName;ItemCode;Empresa;createdate;updatedate;u_categoria;u_estilo;u_genero;u_familia;u_descrip_color;u_sellitem;BarCode
Giftcard Adolfo Dominguez $10,000.00 / AD300364;AD300364;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300365;AD300365;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300366;AD300366;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300367;AD300367;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300368;AD300368;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300369;AD300369;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300370;AD300370;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300371;AD300371;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300372;AD300372;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300373;AD300373;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300374;AD300374;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300375;AD300375;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300376;AD300376;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300377;AD300377;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300378;AD300378;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300379;AD300379;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300380;AD300380;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300381;AD300381;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300382;AD300382;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300383;AD300383;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $10,000.00 / AD300384;AD300384;SBO_RD_DISREGRD;07/02/2024 0:00;29/10/2024 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
2960513081/ZAPATO/37/Bronce;101100179453915;SBO_RD_DISREGRD;05/01/2024 0:00;05/12/2024 0:00;CALZADO;2960513081;WOMENS;FOOTWEAR;BRONCE;1;8.44557E+12
2960513082/ZAPATO/36/Metal negro;101100179620315;SBO_RD_DISREGRD;05/01/2024 0:00;31/01/2025 0:00;CALZADO;2960513082;WOMENS;FOOTWEAR;METAL NEGRO;1;8.44557E+12
2960513082/ZAPATO/37/Metal negro;101100179623915;SBO_RD_DISREGRD;05/01/2024 0:00;31/01/2025 0:00;CALZADO;2960513082;WOMENS;FOOTWEAR;METAL NEGRO;1;8.44557E+12
2960612711/ZAPATO/36/Blanco;101100180110315;SBO_RD_DISREGRD;05/01/2024 0:00;31/01/2025 0:00;CALZADO;2960612711;WOMENS;FOOTWEAR;BLANCO;1;8.44557E+12
2960612711/ZAPATO/38/Blanco;101100180110415;SBO_RD_DISREGRD;05/01/2024 0:00;31/01/2025 0:00;CALZADO;2960612711;WOMENS;FOOTWEAR;BLANCO;1;8.44557E+12
2120610711/BOLSO/OS/Plata;101200006714015;SBO_RD_DISREGRD;04/01/2024 0:00;19/01/2024 0:00;BOLSOS;2120610711;WOMENS;ACCESSORIES;PLATEADO;1;8.44557E+12
2120721081/BOLSO/OS/Plata;101200007714015;SBO_RD_DISREGRD;04/01/2024 0:00;21/11/2024 0:00;BOLSOS;2120721081;WOMENS;ACCESSORIES;PLATEADO;1;8.44557E+12
2120821161/BOLSO/OS/Oro viejo;101200008014015;SBO_RD_DISREGRD;04/01/2024 0:00;19/01/2024 0:00;BOLSOS;2120821161;WOMENS;ACCESSORIES;ORO VIEJO;1;8.44557E+12
2121111811/BOLSO/OS/Camel;101200009404015;SBO_RD_DISREGRD;04/01/2024 0:00;21/11/2024 0:00;BOLSOS;2121111811;WOMENS;ACCESSORIES;CAMEL;1;8.44557E+12
2121210911/BOLSO/OS/Camel-crema;101200010214015;SBO_RD_DISREGRD;04/01/2024 0:00;10/06/2024 0:00;BOLSOS;2121210911;WOMENS;ACCESSORIES;CAMEL-CREMA;1;8.44557E+12
2121210913/BOLSO/OS/Camel;101200010404015;SBO_RD_DISREGRD;04/01/2024 0:00;10/06/2024 0:00;BOLSOS;2121210913;WOMENS;ACCESSORIES;CAMEL;1;8.44557E+12
2123020511/BOLSO/OS/Antracita;101200012744015;SBO_RD_DISREGRD;04/01/2024 0:00;10/06/2024 0:00;BOLSOS;2123020511;WOMENS;ACCESSORIES;ANTRACITA;1;8.44557E+12
2123120521/BOLSO/OS/Granate;101200013354015;SBO_RD_DISREGRD;04/01/2024 0:00;23/02/2024 0:00;BOLSOS;2123120521;WOMENS;ACCESSORIES;GRANATE;1;8.44557E+12
2123620313/BOLSO/OS/Cuero;101200015414015;SBO_RD_DISREGRD;04/01/2024 0:00;20/06/2024 0:00;BOLSOS;2123620313;WOMENS;ACCESSORIES;CUERO;1;8.44557E+12
2123620312/BOLSO/OS/Verde oscuro;101200015754015;SBO_RD_DISREGRD;04/01/2024 0:00;19/01/2024 0:00;BOLSOS;2123620312;WOMENS;ACCESSORIES;VERDE OSCURO;1;8.44557E+12
2123719273/BOLSO/OS/Cuero;101200016414015;SBO_RD_DISREGRD;04/01/2024 0:00;05/04/2024 0:00;BOLSOS;2123719273;WOMENS;ACCESSORIES;CUERO;1;8.44557E+12
2312421681/CARTERA/OS/Negro;101200055664015;SBO_RD_DISREGRD;04/01/2024 0:00;10/06/2024 0:00;MARROQUINERÍA;2312421681;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2312421683/CARTERA/OS/Gris;101200055774015;SBO_RD_DISREGRD;04/01/2024 0:00;21/11/2024 0:00;MARROQUINERÍA;2312421683;WOMENS;ACCESSORIES;GRIS;1;8.44557E+12
2312521691/CARTERA/OS/Negro;101200056664015;SBO_RD_DISREGRD;04/01/2024 0:00;10/06/2024 0:00;MARROQUINERÍA;2312521691;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2660911222/BOLSO/OS/Negro;101200114664015;SBO_RD_DISREGRD;05/01/2024 0:00;20/06/2024 0:00;BOLSOS;2660911222;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2661013292/BOLSO/OS/Negro;101200115664015;SBO_RD_DISREGRD;05/01/2024 0:00;20/06/2024 0:00;BOLSOS;2661013292;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2661013294/BOLSO/OS/Gris;101200115774015;SBO_RD_DISREGRD;05/01/2024 0:00;05/12/2024 0:00;BOLSOS;2661013294;WOMENS;ACCESSORIES;GRIS;1;8.44557E+12
2661112381/BOLSO/OS/Verde;101200116774015;SBO_RD_DISREGRD;05/01/2024 0:00;23/07/2024 0:00;BOLSOS;2661112381;WOMENS;ACCESSORIES;VERDE;1;8.44557E+12
2661215022/BOLSO/OS/Negro;101200117664015;SBO_RD_DISREGRD;05/01/2024 0:00;10/06/2024 0:00;BOLSOS;2661215022;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2450310631/GORRA/OS/Rosa estampado;101200577344015;SBO_RD_DISREGRD;12/08/2024 0:00;31/01/2025 0:00;GORRAS;2450310631;WOMENS;ACCESSORIES;ROSADO ESTAMPADO;1;8.44557E+12
2510110541/POLO/L/Crema;101000579123115;SBO_RD_DISREGRD;12/08/2024 0:00;31/01/2025 0:00;CAMISETA/POLOS;2510110541;WOMENS;APPAREL;CREMA;1;8.44557E+12
2510110542/POLO/L/Negro;101000579663115;SBO_RD_DISREGRD;12/08/2024 0:00;24/08/2024 0:00;CAMISETA/POLOS;2510110542;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2530110252/TOP/XS/Crudo;101000580242815;SBO_RD_DISREGRD;12/08/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2530110252;WOMENS;APPAREL;CRUDO;1;8.44557E+12
7628065132350/BAMBU 100ML WOMEN/OS/Fucsia;101200651384015;SBO_RD_DISREGRD;24/09/2024 0:00;31/01/2025 0:00;FRAGANCIA;7.62807E+12;WOMENS;ACCESSORIES;FUCSIA;1;8.41019E+12
7630065150414/AGUA FRESCA BERGAMOTA AMBAR 120ML MEN/OS/Azulmarinoverde;111200656944015;SBO_RD_DISREGRD;24/09/2024 0:00;31/01/2025 0:00;FRAGANCIA;7.63007E+12;MENS;ACCESSORIES;AZULMARINOVERDE;1;8.41019E+12
7631065167044/AGUA FRESCA NUDE MUSK 120ML WOMEN/OS/Rosa melange;101200657304015;SBO_RD_DISREGRD;24/09/2024 0:00;31/01/2025 0:00;FRAGANCIA;7.63107E+12;WOMENS;ACCESSORIES;ROSADO MELANGE;1;8.41019E+12
7631265173085/AGUA FRESCA NUDE MUSK 60ML WOMEN/OS/Rosa melange;101200658304015;SBO_RD_DISREGRD;24/09/2024 0:00;31/01/2025 0:00;FRAGANCIA;7.63127E+12;WOMENS;ACCESSORIES;ROSADO MELANGE;1;8.41019E+12
2520312151/CHAQUETA/L/Camel-Crudo;101000738223115;SBO_RD_DISREGRD;07/10/2024 0:00;31/01/2025 0:00;CHAQUETAS;2520312151;WOMENS;APPAREL;CAMEL-CRUDO;1;8.44557E+12
2530711581/TOP/S/Camel-Crudo;101000740222915;SBO_RD_DISREGRD;07/10/2024 0:00;11/10/2024 0:00;CAMISA/BLUSA/TOP;2530711581;WOMENS;APPAREL;CAMEL-CRUDO;1;8.44557E+12
2530711581/TOP/M/Camel-Crudo;101000740223015;SBO_RD_DISREGRD;07/10/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2530711581;WOMENS;APPAREL;CAMEL-CRUDO;1;8.44557E+12
2531112801/TOP/S/Crudo;101000741242915;SBO_RD_DISREGRD;07/10/2024 0:00;21/11/2024 0:00;CAMISA/BLUSA/TOP;2531112801;WOMENS;APPAREL;CRUDO;1;8.44557E+12
2531112801/TOP/M/Crudo;101000741243015;SBO_RD_DISREGRD;07/10/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2531112801;WOMENS;APPAREL;CRUDO;1;8.44557E+12
2531213941/JERSEY/S/Verde esmeralda;101000742782915;SBO_RD_DISREGRD;07/10/2024 0:00;11/10/2024 0:00;CAMISA/BLUSA/TOP;2531213941;WOMENS;APPAREL;VERDE ESMERALDA;1;8.44557E+12
2531213941/JERSEY/M/Verde esmeralda;101000742783015;SBO_RD_DISREGRD;07/10/2024 0:00;07/01/2025 0:00;CAMISA/BLUSA/TOP;2531213941;WOMENS;APPAREL;VERDE ESMERALDA;1;8.44557E+12
2531715062/TOP/S/Negro;101000743662915;SBO_RD_DISREGRD;07/10/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2531715062;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2532318761/JERSEY/M/Naranja estampado;101000744103015;SBO_RD_DISREGRD;07/10/2024 0:00;17/01/2025 0:00;CAMISA/BLUSA/TOP;2532318761;WOMENS;APPAREL;NARANJA ESTAMPADO;1;8.44557E+12
2532418741/JERSEY/M/Estampado beige-ne;101000745203015;SBO_RD_DISREGRD;07/10/2024 0:00;07/01/2025 0:00;CAMISA/BLUSA/TOP;2532418741;WOMENS;APPAREL;ESTAMPADO BEIGE-NE;1;8.44557E+12
2532715891/JERSEY/L/Crudo;101000746243115;SBO_RD_DISREGRD;07/10/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2532715891;WOMENS;APPAREL;CRUDO;1;8.44557E+12
2540320431/CAPA/S/Camel-Crudo;101000748222915;SBO_RD_DISREGRD;07/10/2024 0:00;11/10/2024 0:00;FOULARDS/BUFANDAS;2540320431;WOMENS;APPAREL;CAMEL-CRUDO;1;8.44557E+12
2540419542/CAPA/S/Negro;101000749662915;SBO_RD_DISREGRD;07/10/2024 0:00;11/10/2024 0:00;FOULARDS/BUFANDAS;2540419542;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2540419542/CAPA/M/Negro;101000749663015;SBO_RD_DISREGRD;07/10/2024 0:00;11/10/2024 0:00;FOULARDS/BUFANDAS;2540419542;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2520513391/CHAQUETA/M/Negro;101000085663015;SBO_RD_DISREGRD;04/01/2024 0:00;05/04/2024 0:00;CHAQUETAS;2520513391;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2520513391/CHAQUETA/L/Negro;101000085663115;SBO_RD_DISREGRD;04/01/2024 0:00;23/02/2024 0:00;CHAQUETAS;2520513391;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2690513931/PANTALÓN/XS/Camel;101000138402815;SBO_RD_DISREGRD;05/01/2024 0:00;19/01/2024 0:00;PANTALONES;2690513931;WOMENS;APPAREL;CAMEL;1;8.44557E+12
2690513931/PANTALÓN/S/Camel;101000138402915;SBO_RD_DISREGRD;05/01/2024 0:00;19/01/2024 0:00;PANTALONES;2690513931;WOMENS;APPAREL;CAMEL;1;8.44557E+12
2690513931/PANTALÓN/M/Camel;101000138403015;SBO_RD_DISREGRD;05/01/2024 0:00;19/01/2024 0:00;PANTALONES;2690513931;WOMENS;APPAREL;CAMEL;1;8.44557E+12
2690513932/PANTALÓN/XS/Negro;101000138602815;SBO_RD_DISREGRD;05/01/2024 0:00;05/01/2024 0:00;PANTALONES;2690513932;WOMENS;APPAREL;NEGRO;1;null
2690513932/PANTALÓN/S/Negro;101000138602915;SBO_RD_DISREGRD;05/01/2024 0:00;05/01/2024 0:00;PANTALONES;2690513932;WOMENS;APPAREL;NEGRO;1;null
2690513932/PANTALÓN/L/Negro;101000138603115;SBO_RD_DISREGRD;05/01/2024 0:00;05/01/2024 0:00;PANTALONES;2690513932;WOMENS;APPAREL;NEGRO;1;null
2690513932/PANTALÓN/XL/Negro;101000138603215;SBO_RD_DISREGRD;05/01/2024 0:00;05/01/2024 0:00;PANTALONES;2690513932;WOMENS;APPAREL;NEGRO;1;null
2690513932/PANTALÓN/XS/Negro;101000138662815;SBO_RD_DISREGRD;05/01/2024 0:00;05/04/2024 0:00;PANTALONES;2690513932;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2920221282/VESTIDO/XS/Negro;101000164662815;SBO_RD_DISREGRD;05/01/2024 0:00;21/11/2024 0:00;VESTIDOS;2920221282;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2920221282/VESTIDO/S/Negro;101000164662915;SBO_RD_DISREGRD;05/01/2024 0:00;05/04/2024 0:00;VESTIDOS;2920221282;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2920221282/VESTIDO/M/Negro;101000164663015;SBO_RD_DISREGRD;05/01/2024 0:00;21/11/2024 0:00;VESTIDOS;2920221282;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2920913461/VESTIDO/XS/Negro;101000169662815;SBO_RD_DISREGRD;05/01/2024 0:00;23/07/2024 0:00;VESTIDOS;2920913461;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2920913461/VESTIDO/S/Negro;101000169662915;SBO_RD_DISREGRD;05/01/2024 0:00;21/11/2024 0:00;VESTIDOS;2920913461;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2920913461/VESTIDO/M/Negro;101000169663015;SBO_RD_DISREGRD;05/01/2024 0:00;23/07/2024 0:00;VESTIDOS;2920913461;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2170610911/TOP/38/Blanco y negro;101000214110415;SBO_RD_DISREGRD;04/03/2024 0:00;16/03/2024 0:00;CAMISA/BLUSA/TOP;2170610911;WOMENS;APPAREL;BLANCO Y NEGRO;1;8.44557E+12
2170610911/TOP/42/Blanco y negro;101000214110715;SBO_RD_DISREGRD;04/03/2024 0:00;16/03/2024 0:00;CAMISA/BLUSA/TOP;2170610911;WOMENS;APPAREL;BLANCO Y NEGRO;1;8.44557E+12
2201012212/TOP/S/Marrón cuerda;101000231452915;SBO_RD_DISREGRD;04/03/2024 0:00;10/06/2024 0:00;CAMISA/BLUSA/TOP;2201012212;WOMENS;APPAREL;MARRON CUERDA;1;8.44557E+12
2201012212/TOP/M/Marrón cuerda;101000231453015;SBO_RD_DISREGRD;04/03/2024 0:00;21/11/2024 0:00;CAMISA/BLUSA/TOP;2201012212;WOMENS;APPAREL;MARRON CUERDA;1;8.44557E+12
2201114361/CAMISA/XS/Multicolor;101000232302815;SBO_RD_DISREGRD;04/03/2024 0:00;17/05/2024 0:00;CAMISA/BLUSA/TOP;2201114361;WOMENS;APPAREL;MULTICOLOR;1;8.44557E+12
2220415732/CAMISA/40/Azul marino;101000240913515;SBO_RD_DISREGRD;04/03/2024 0:00;05/12/2024 0:00;CAMISA/BLUSA/TOP;2220415732;WOMENS;APPAREL;AZUL MARINO;1;8.44557E+12
2220415732/CAMISA/34/Azul marino;101000240913815;SBO_RD_DISREGRD;04/03/2024 0:00;23/07/2024 0:00;CAMISA/BLUSA/TOP;2220415732;WOMENS;APPAREL;AZUL MARINO;1;8.44557E+12
2220516161/CAMISA/36/Gris claro;101000241710315;SBO_RD_DISREGRD;04/03/2024 0:00;16/03/2024 0:00;CAMISA/BLUSA/TOP;2220516161;WOMENS;APPAREL;GRIS CLARO;1;8.44557E+12
2200110061/TOP/S/Verde;101000538772915;SBO_RD_DISREGRD;12/08/2024 0:00;05/12/2024 0:00;CAMISA/BLUSA/TOP;2200110061;WOMENS;APPAREL;VERDE;1;8.44557E+12
2200110061/TOP/M/Verde;101000538773015;SBO_RD_DISREGRD;12/08/2024 0:00;11/10/2024 0:00;CAMISA/BLUSA/TOP;2200110061;WOMENS;APPAREL;VERDE;1;8.44557E+12
2121414391/BOLSO/OS/Estampado beige-ne;101200664204015;SBO_RD_DISREGRD;01/10/2024 0:00;05/12/2024 0:00;BOLSOS;2121414391;WOMENS;ACCESSORIES;ESTAMPADO BEIGE-NE;1;8.44557E+12
2121514401/BOLSO/OS/Estampado beige-ne;101200665204015;SBO_RD_DISREGRD;01/10/2024 0:00;31/01/2025 0:00;BOLSOS;2121514401;WOMENS;ACCESSORIES;ESTAMPADO BEIGE-NE;1;8.44557E+12
2122715784/BOLSO/OS/Camel;101200668404015;SBO_RD_DISREGRD;01/10/2024 0:00;31/01/2025 0:00;BOLSOS;2122715784;WOMENS;ACCESSORIES;CAMEL;1;8.44557E+12
2123017003/BOLSO/OS/Negro;101200669664015;SBO_RD_DISREGRD;01/10/2024 0:00;05/12/2024 0:00;BOLSOS;2123017003;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2123117023/BOLSO/OS/Negro;101200670664015;SBO_RD_DISREGRD;01/10/2024 0:00;11/10/2024 0:00;BOLSOS;2123117023;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2123618021/BOLSO/OS/Azul petróleo;101200672974015;SBO_RD_DISREGRD;01/10/2024 0:00;31/01/2025 0:00;BOLSOS;2123618021;WOMENS;ACCESSORIES;AZUL PETRÓLEO;1;8.44557E+12
2124020321/BOLSO/OS/Chocolate;101200675244015;SBO_RD_DISREGRD;01/10/2024 0:00;31/01/2025 0:00;BOLSOS;2124020321;WOMENS;ACCESSORIES;CHOCOLATE;1;8.44557E+12
2124522451/BOLSO/OS/Negro;101200677664015;SBO_RD_DISREGRD;01/10/2024 0:00;17/01/2025 0:00;BOLSOS;2124522451;WOMENS;ACCESSORIES;NEGRO;1;8.44557E+12
2130721701/PULSERA/OS/Dorado-plateado;101200681044015;SBO_RD_DISREGRD;01/10/2024 0:00;21/11/2024 0:00;BISUTERÍA;2130721701;WOMENS;ACCESSORIES;DORADO-PLATEADO;1;8.44557E+12
2130816652/PULSERA/OS/Dorado;101200682054015;SBO_RD_DISREGRD;01/10/2024 0:00;31/01/2025 0:00;BISUTERÍA;2130816652;WOMENS;ACCESSORIES;DORADO;1;8.44557E+12
2170310851/TOP/40/Azul oscuro;101000683963515;SBO_RD_DISREGRD;01/10/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2170310851;WOMENS;APPAREL;AZUL OSCURO;1;8.44557E+12
2170612981/CAMISA/40/Azul marino-negro;101000684923515;SBO_RD_DISREGRD;01/10/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2170612981;WOMENS;APPAREL;AZUL MARINO-NEGRO;1;8.44557E+12
2171322211/CHALECO/42/Azul marino;101000685910715;SBO_RD_DISREGRD;01/10/2024 0:00;31/01/2025 0:00;CHALECO;2171322211;WOMENS;APPAREL;AZUL MARINO;1;8.44557E+12
2171522641/TOP/40/Crudo;101000686243515;SBO_RD_DISREGRD;01/10/2024 0:00;07/01/2025 0:00;CAMISA/BLUSA/TOP;2171522641;WOMENS;APPAREL;CRUDO;1;8.44557E+12
2190211292/CAMISA/40/Crudo;101000687243515;SBO_RD_DISREGRD;01/10/2024 0:00;05/12/2024 0:00;CAMISA/BLUSA/TOP;2190211292;WOMENS;APPAREL;CRUDO;1;8.44557E+12
2190615811/CAMISA/36/Camel;101000688400315;SBO_RD_DISREGRD;02/10/2024 0:00;11/10/2024 0:00;CAMISA/BLUSA/TOP;2190615811;WOMENS;APPAREL;CAMEL;1;8.44557E+12
2190615811/CAMISA/34/Camel;101000688403815;SBO_RD_DISREGRD;02/10/2024 0:00;07/01/2025 0:00;CAMISA/BLUSA/TOP;2190615811;WOMENS;APPAREL;CAMEL;1;8.44557E+12
2191223361/CAMISA/36/Rayas blanco-azul;101000690930315;SBO_RD_DISREGRD;02/10/2024 0:00;11/10/2024 0:00;CAMISA/BLUSA/TOP;2191223361;WOMENS;APPAREL;RAYAS BLANCO-AZUL;1;8.44557E+12
2200710712/TOP/XS/Negro;101000691662815;SBO_RD_DISREGRD;02/10/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2200710712;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2200710712/TOP/S/Negro;101000691662915;SBO_RD_DISREGRD;22/11/2024 0:00;17/01/2025 0:00;CAMISA/BLUSA/TOP;2200710712;WOMENS;APPAREL;NEGRO;1;8.44557E+12
2201115112/TOP/M/Negro;101000692663015;SBO_RD_DISREGRD;02/10/2024 0:00;31/01/2025 0:00;CAMISA/BLUSA/TOP;2201115112;WOMENS;APPAREL;NEGRO;1;8.44557E+12
Giftcard Adolfo Dominguez $7,000.00 / AD300117;AD300117;SBO_RD_DISREGRD;07/02/2024 0:00;14/04/2025 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $7,000.00 / AD300118;AD300118;SBO_RD_DISREGRD;07/02/2024 0:00;14/04/2025 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $7,000.00 / AD300119;AD300119;SBO_RD_DISREGRD;07/02/2024 0:00;14/04/2025 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $7,000.00 / AD300120;AD300120;SBO_RD_DISREGRD;07/02/2024 0:00;14/04/2025 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $7,000.00 / AD300121;AD300121;SBO_RD_DISREGRD;07/02/2024 0:00;14/04/2025 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $7,000.00 / AD300122;AD300122;SBO_RD_DISREGRD;07/02/2024 0:00;14/04/2025 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $7,000.00 / AD300123;AD300123;SBO_RD_DISREGRD;07/02/2024 0:00;14/04/2025 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $7,000.00 / AD300124;AD300124;SBO_RD_DISREGRD;07/02/2024 0:00;14/04/2025 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $7,000.00 / AD300125;AD300125;SBO_RD_DISREGRD;07/02/2024 0:00;14/04/2025 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $7,000.00 / AD300126;AD300126;SBO_RD_DISREGRD;07/02/2024 0:00;14/04/2025 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $7,000.00 / AD300127;AD300127;SBO_RD_DISREGRD;07/02/2024 0:00;14/04/2025 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
Giftcard Adolfo Dominguez $7,000.00 / AD300128;AD300128;SBO_RD_DISREGRD;07/02/2024 0:00;14/04/2025 0:00;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;GIFTCARD;1;null
